Gene_ID	Annotation
C1G32975.1	GO:0005739
C1G32980.1	GO:0005576
C1G32990.1	GO:0009941
C1G32990.1	GO:0022626
C1G32990.1	GO:0009570
C1G32990.1	GO:0009570
C1G32990.1	GO:0022626
C1G32990.1	GO:0022626
C1G32990.1	GO:0009570
C1G32990.1	GO:0009941
C1G32990.1	GO:0009570
C1G32990.1	GO:0009507
C1G32990.1	GO:0009941
C1G32990.1	GO:0009507
C1G32990.1	GO:0016020
C1G32990.1	GO:0009507
C1G32990.1	GO:0009507
C1G32990.1	GO:0009570
C1G32990.1	GO:0009570
C1G32990.1	GO:0009941
C1G32990.1	GO:0009570
C1G32990.1	GO:0022626
C1G32990.1	GO:0009570
C1G33020.1	GO:0005634
C1G33030.1	GO:0005829
C1G33040.1	GO:0005634
C1G33050.1	GO:0009507
C1G33055.1	GO:0005739
C1G33060.2	GO:0005634
C1G33070.1	GO:0005634
C1G33080.1	GO:0005886
C1G33090.1	GO:0005886
C1G33100.1	GO:0005886
C1G33102.1	GO:0005739
C1G33110.1	GO:0005886
C1G33120.1	GO:0005774
C1G33120.1	GO:0005737
C1G33120.1	GO:0009506
C1G33120.1	GO:0022626
C1G33120.1	GO:0005730
C1G33120.1	GO:0005829
C1G33120.1	GO:0005773
C1G33120.1	GO:0005730
C1G33120.1	GO:0005773
C1G33120.1	GO:0005886
C1G33120.1	GO:0022626
C1G33120.1	GO:0022626
C1G33120.1	GO:0022626
C1G33120.1	GO:0016020
C1G33120.1	GO:0009507
C1G33120.1	GO:0005774
C1G33120.1	GO:0005774
C1G33140.1	GO:0009941
C1G33140.1	GO:0005737
C1G33140.1	GO:0016020
C1G33140.1	GO:0009506
C1G33140.1	GO:0005773
C1G33140.1	GO:0009941
C1G33140.1	GO:0009941
C1G33140.1	GO:0005773
C1G33140.1	GO:0009941
C1G33220.1	GO:0005576
C1G33240.1	GO:0005634
C1G33250.1	GO:0005794
C1G33260.1	GO:0005634
C1G33265.1	GO:0009507
C1G33270.1	GO:0005886
C1G33280.1	GO:0005634
C1G33290.1	GO:0009507
C1G33320.1	GO:0005737
C1G33330.1	GO:0009507
C1G33350.1	GO:0005739
C1G33360.1	GO:0005739
C1G33390.1	GO:0005634
C1G33400.1	GO:0005634
C1G33410.1	GO:0005634
C1G33420.1	GO:0005634
C1G33430.2	GO:0005794
C1G33440.1	GO:0005886
C1G33440.1	GO:0005886
C1G33470.1	GO:0005576
C1G33475.1	GO:0005634
C1G33480.1	GO:0005634
C1G33490.1	GO:0005739
C1G33500.1	GO:0005739
C1G33520.1	GO:0005634
C1G33530.1	GO:0005634
C1G33540.1	GO:0005576
C1G33590.1	GO:0009505
C1G33590.1	GO:0005618
C1G33590.1	GO:0009507
C1G33590.1	GO:0005618
C1G33590.1	GO:0005886
C1G33600.1	GO:0009505
C1G33600.1	GO:0005886
C1G33600.1	GO:0016020
C1G33600.1	GO:0005618
C1G33607.1	GO:0005576
C1G33610.1	GO:0005886
C1G33612.1	GO:0005886
C1G33670.1	GO:0005576
C1G33680.1	GO:0005829
C1G33680.1	GO:0005634
C1G33700.1	GO:0005886
C1G33700.1	GO:0005773
C1G33700.1	GO:0005773
C1G33710.1	GO:0005634
C1G33750.1	GO:0005737
C1G33760.1	GO:0005634
C1G33770.1	GO:0005634
C1G33780.1	GO:0009507
C1G33780.1	GO:0009507
C1G33800.1	GO:0005739
C1G33810.1	GO:0009535
C1G33810.1	GO:0005634
C1G33810.1	GO:0009941
C1G33810.1	GO:0009535
C1G33810.1	GO:0009941
C1G33810.1	GO:0009535
C1G33810.1	GO:0009941
C1G33810.1	GO:0009941
C1G33810.1	GO:0009941
C1G33810.1	GO:0009941
C1G33810.1	GO:0009535
C1G33810.1	GO:0009941
C1G33810.1	GO:0009535
C1G33810.1	GO:0009507
C1G33810.1	GO:0009941
C1G33811.1	GO:0005576
C1G33820.1	GO:0005739
C1G33830.1	GO:0005739
C1G33840.1	GO:0009507
C1G33850.1	GO:0005737
C1G33860.2	GO:0005739
C1G33870.1	GO:0005739
C1G33890.1	GO:0005739
C1G33900.1	GO:0009507
C1G33910.1	GO:0005739
C1G33920.1	GO:0005634
C1G33930.1	GO:0005739
C1G33940.1	GO:0005634
C1G33960.1	GO:0009507
C1G33980.2	GO:0005634
C1G33990.1	GO:0005737
C1G33990.1	GO:0005886
C1G33990.1	GO:0005886
C1G33990.1	GO:0005886
C1G34000.1	GO:0009507
C1G34000.1	GO:0009535
C1G34000.1	GO:0009535
C1G34000.1	GO:0009535
C1G34000.1	GO:0009534
C1G34000.1	GO:0009535
C1G34000.1	GO:0009535
C1G34000.1	GO:0009535
C1G34000.1	GO:0009534
C1G34000.1	GO:0009535
C1G34000.1	GO:0009534
C1G34000.1	GO:0009507
C1G34000.1	GO:0009534
C1G34000.1	GO:0009535
C1G34000.1	GO:0009535
C1G34000.1	GO:0009535
C1G34000.1	GO:0009507
C1G34010.1	GO:0005634
C1G34020.1	GO:0005886
C1G34020.1	GO:0005886
C1G34030.1	GO:0009506
C1G34030.1	GO:0005774
C1G34030.1	GO:0005737
C1G34030.1	GO:0005774
C1G34030.1	GO:0022626
C1G34030.1	GO:0005886
C1G34030.1	GO:0016020
C1G34030.1	GO:0022626
C1G34030.1	GO:0022626
C1G34030.1	GO:0005774
C1G34030.1	GO:0022626
C1G34030.1	GO:0005618
C1G34040.1	GO:0005576
C1G34042.1	GO:0005739
C1G34047.2	GO:0005576
C1G34060.1	GO:0005576
C1G34065.1	GO:0005739
C1G34095.1	GO:0005634
C1G34110.1	GO:0005886
C1G34120.2	GO:0009507
C1G34130.1	GO:0016020
C1G34130.1	GO:0005886
C1G34150.1	GO:0005634
C1G34160.1	GO:0005739
C1G34170.3	GO:0005634
C1G34180.2	GO:0005634
C1G34190.1	GO:0005634
C1G34200.1	GO:0005576
C1G34210.1	GO:0005886
C1G34210.1	GO:0006468
C1G34210.1	GO:0006468
C1G34210.1	GO:0005886
C1G34210.1	GO:0006468
C1G34245.1	GO:0005576
C1G34260.1	GO:0005634
C1G34270.1	GO:0005794
C1G34300.1	GO:0006468
C1G34300.1	GO:0006468
C1G34300.1	GO:0005886
C1G34300.1	GO:0005886
C1G34300.1	GO:0005886
C1G34300.1	GO:0006468
C1G34310.1	GO:0005634
C1G34320.1	GO:0005886
C1G34320.1	GO:0009507
C1G34350.2	GO:0005634
C1G34355.1	GO:0005634
C1G34360.1	GO:0005737
C1G34370.2	GO:0005634
C1G34380.2	GO:0005634
C1G34390.1	GO:0005634
C1G34410.1	GO:0005634
C1G34420.1	GO:0005886
C1G34430.1	GO:0009941
C1G34430.1	GO:0009941
C1G34430.1	GO:0022626
C1G34430.1	GO:0009507
C1G34430.1	GO:0005739
C1G34430.1	GO:0009507
C1G34430.1	GO:0022626
C1G34430.1	GO:0009941
C1G34430.1	GO:0009507
C1G34430.1	GO:0005886
C1G34430.1	GO:0009941
C1G34430.1	GO:0022626
C1G34430.1	GO:0022626
C1G34440.1	GO:0005739
C1G34470.1	GO:0005886
C1G34480.1	GO:0005634
C1G34510.1	GO:0005576
C1G34540.1	GO:0009507
C1G34550.1	GO:0005634
C1G34550.1	GO:0046686
C1G34560.1	GO:0005739
C1G34575.1	GO:0009507
C1G34580.1	GO:0005886
C1G34630.1	GO:0005634
C1G34640.1	GO:0005739
C1G34650.1	GO:0005634
C1G34670.1	GO:0005634
C1G34750.1	GO:0005634
C1G34750.1	GO:0005886
C1G34760.1	GO:0005737
C1G34770.1	GO:0005737
C1G34780.1	GO:0005576
C1G34790.1	GO:0005634
C1G34792.1	GO:0005576
C1G34795.1	GO:0005576
C1G34800.1	GO:0005576
C1G34805.1	GO:0005576
C1G34810.1	GO:0005576
C1G34815.1	GO:0005576
C1G34820.1	GO:0005576
C1G34825.1	GO:0005576
C1G34830.1	GO:0005576
C1G34840.1	GO:0005576
C1G34850.1	GO:0005576
C1G34860.1	GO:0005576
C1G34930.1	GO:0005576
C1G35030.1	GO:0005739
C1G35035.1	GO:0005576
C1G35140.1	GO:0005794
C1G35140.1	GO:0005576
C1G35150.1	GO:0005634
C1G35160.2	GO:0005794
C1G35160.2	GO:0005737
C1G35183.1	GO:0005634
C1G35190.1	GO:0005737
C1G35210.1	GO:0005739
C1G35220.1	GO:0005634
C1G35230.1	GO:0005886
C1G35240.1	GO:0005634
C1G35250.1	GO:0005739
C1G35255.1	GO:0005739
C1G35260.1	GO:0005634
C1G35290.1	GO:0005576
C1G35310.1	GO:0005634
C1G35320.1	GO:0005739
C1G35330.1	GO:0005576
C1G35340.1	GO:0009507
C1G35340.1	GO:0009507
C1G35350.1	GO:0005886
C1G35365.1	GO:0005634
C1G35375.1	GO:0005739
C1G35400.1	GO:0005634
C1G35420.2	GO:0005739
C1G35435.1	GO:0005576
C1G35440.1	GO:0005634
C1G35460.1	GO:0005634
C1G35467.1	GO:0005576
C1G35470.2	GO:0005634
C1G35490.1	GO:0005634
C1G35500.1	GO:0005739
C1G35510.1	GO:0005794
C1G35515.1	GO:0005634
C1G35516.1	GO:0005739
C1G35520.1	GO:0005634
C1G35530.2	GO:0005634
C1G35537.1	GO:0005576
C1G35540.1	GO:0005634
C1G35550.1	GO:0005737
C1G35560.1	GO:0005634
C1G35580.1	GO:0005886
C1G35610.1	GO:0005634
C1G35610.1	GO:0009506
C1G35620.1	GO:0005774
C1G35620.1	GO:0005774
C1G35620.1	GO:0009506
C1G35620.1	GO:0009507
C1G35620.1	GO:0005774
C1G35630.1	GO:0005576
C1G35660.1	GO:0005634
C1G35660.1	GO:0005886
C1G35670.1	GO:0005829
C1G35670.1	GO:0006468
C1G35670.1	GO:0005886
C1G35670.1	GO:0006468
C1G35670.1	GO:0005634
C1G35670.1	GO:0006468
C1G35680.1	GO:0009941
C1G35680.1	GO:0009570
C1G35680.1	GO:0009570
C1G35680.1	GO:0009941
C1G35680.1	GO:0009941
C1G35680.1	GO:0009941
C1G35680.1	GO:0009570
C1G35680.1	GO:0009507
C1G35680.1	GO:0009570
C1G35680.1	GO:0009570
C1G35680.1	GO:0005634
C1G35680.1	GO:0009941
C1G35680.1	GO:0009941
C1G35680.1	GO:0009570
C1G35680.1	GO:0009941
C1G35680.1	GO:0009570
C1G35680.1	GO:0009570
C1G35680.1	GO:0009570
C1G35680.1	GO:0009507
C1G35680.1	GO:0009570
C1G35680.1	GO:0009941
C1G35680.1	GO:0009507
C1G35680.1	GO:0009570
C1G35680.1	GO:0009570
C1G35710.1	GO:0005886
C1G35720.1	GO:0005524
C1G35720.1	GO:0005774
C1G35720.1	GO:0009579
C1G35720.1	GO:0005507
C1G35720.1	GO:0009507
C1G35720.1	GO:0009570
C1G35720.1	GO:0005886
C1G35720.1	GO:0005774
C1G35720.1	GO:0048046
C1G35720.1	GO:0005886
C1G35720.1	GO:0009506
C1G35720.1	GO:0005774
C1G35720.1	GO:0009570
C1G35720.1	GO:0046686
C1G35720.1	GO:0005634
C1G35720.1	GO:0009507
C1G35720.1	GO:0005524
C1G35720.1	GO:0009570
C1G35720.1	GO:0005739
C1G35720.1	GO:0005618
C1G35720.1	GO:0005773
C1G35720.1	GO:0005773
C1G35720.1	GO:0009570
C1G35730.1	GO:0005737
C1G35750.1	GO:0005737
C1G35780.1	GO:0005634
C1G35820.1	GO:0005739
C1G35830.1	GO:0005634
C1G35850.1	GO:0005737
C1G35860.1	GO:0009507
C1G35880.1	GO:0009507
C1G35890.1	GO:0005634
C1G35910.1	GO:0005737
C1G36000.1	GO:0005634
C1G36020.1	GO:0005634
C1G36050.1	GO:0005794
C1G36050.1	GO:0005774
C1G36050.1	GO:0005774
C1G36050.1	GO:0005774
C1G36060.1	GO:0005634
C1G36070.1	GO:0005737
C1G36078.1	GO:0005739
C1G36095.1	GO:0005634
C1G36100.1	GO:0005739
C1G36150.1	GO:0005886
C1G36160.1	GO:0005886
C1G36160.1	GO:0005737
C1G36180.1	GO:0005737
C1G36230.1	GO:0005634
C1G36240.1	GO:0009507
C1G36240.1	GO:0005829
C1G36272.1	GO:0005739
C1G36280.1	GO:0009570
C1G36280.1	GO:0009570
C1G36280.1	GO:0009570
C1G36280.1	GO:0009570
C1G36310.1	GO:0009507
C1G36320.1	GO:0009507
C1G36340.1	GO:0005773
C1G36340.1	GO:0005773
C1G36370.1	GO:0005737
C1G36370.1	GO:0046686
C1G36380.1	GO:0009507
C1G36390.1	GO:0009507
C1G36390.1	GO:0009507
C1G36390.1	GO:0009570
C1G36390.1	GO:0009570
C1G36390.1	GO:0009570
C1G36390.1	GO:0009570
C1G36390.1	GO:0009570
C1G36390.1	GO:0009570
C1G36390.1	GO:0009570
C1G36390.1	GO:0009570
C1G36622.1	GO:0005576
C1G36640.1	GO:0005576
C1G36675.1	GO:0009507
C1G36730.1	GO:0005829
C1G36745.1	GO:0005739
C1G36756.1	GO:0005739
C1G36920.1	GO:0005739
C1G36925.1	GO:0005634
C1G36940.2	GO:0005739
C1G36942.1	GO:0005739
C1G36950.1	GO:0005634
C1G36970.1	GO:0005634
C1G36990.1	GO:0005634
C1G37000.1	GO:0005739
C1G37020.1	GO:0005634
C1G37113.1	GO:0005634
C1G37130.1	GO:0005829
C1G37130.1	GO:0005773
C1G37130.1	GO:0005773
C1G37130.1	GO:0005886
C1G37130.1	GO:0005739
C1G37140.1	GO:0005739
C1G38131.1	GO:0005794
C1G38790.1	GO:0005739
C1G40083.1	GO:0009507
C1G40087.1	GO:0005634
C1G40104.1	GO:0005739
C1G40129.1	GO:0005634
C1G40390.1	GO:0005634
C1G41830.1	GO:0005576
C1G41830.1	GO:0009505
C1G41830.1	GO:0005618
C1G41830.1	GO:0005618
C1G41830.1	GO:0016020
C1G41830.1	GO:0009506
C1G41830.1	GO:0048046
C1G41880.1	GO:0005737
C1G41880.1	GO:0016020
C1G41920.1	GO:0005634
C1G42080.1	GO:0005739
C1G42440.1	GO:0005634
C1G42470.1	GO:0005886
C1G42470.1	GO:0009506
C1G42540.1	GO:0005576
C1G42550.1	GO:0009507
C1G42550.1	GO:0005886
C1G42560.1	GO:0005634
C1G42680.1	GO:0005737
C1G42700.1	GO:0005634
C1G42700.1	GO:0005634
C1G42960.1	GO:0009535
C1G42960.1	GO:0009941
C1G42960.1	GO:0009507
C1G42960.1	GO:0009535
C1G42960.1	GO:0009535
C1G42960.1	GO:0009941
C1G42960.1	GO:0009535
C1G42960.1	GO:0009941
C1G42960.1	GO:0009535
C1G42960.1	GO:0009941
C1G42960.1	GO:0009535
C1G42960.1	GO:0009941
C1G42960.1	GO:0009535
C1G42960.1	GO:0009535
C1G42960.1	GO:0009941
C1G42960.1	GO:0009507
C1G42960.1	GO:0009941
C1G42960.1	GO:0009941
C1G42960.1	GO:0009535
C1G42960.1	GO:0009507
C1G42960.1	GO:0009941
C1G42960.1	GO:0009535
C1G42960.1	GO:0016020
C1G42960.1	GO:0009941
C1G42960.1	GO:0009941
C1G42960.1	GO:0009941
C1G42970.1	GO:0009570
C1G42970.1	GO:0016020
C1G42970.1	GO:0009941
C1G42970.1	GO:0009941
C1G42970.1	GO:0009535
C1G42970.1	GO:0009507
C1G42970.1	GO:0009570
C1G42970.1	GO:0009570
C1G42970.1	GO:0009535
C1G42970.1	GO:0009941
C1G42970.1	GO:0009941
C1G42970.1	GO:0009535
C1G42970.1	GO:0009570
C1G42970.1	GO:0009570
C1G42970.1	GO:0009941
C1G42970.1	GO:0009941
C1G42970.1	GO:0009535
C1G42970.1	GO:0009507
C1G42970.1	GO:0009941
C1G42970.1	GO:0046686
C1G42970.1	GO:0009941
C1G42970.1	GO:0048046
C1G42970.1	GO:0009570
C1G42970.1	GO:0009570
C1G42970.1	GO:0009941
C1G42970.1	GO:0009570
C1G42970.1	GO:0009570
C1G42970.1	GO:0009570
C1G42970.1	GO:0009507
C1G42970.1	GO:0009941
C1G42970.1	GO:0009570
C1G42970.1	GO:0009535
C1G42970.1	GO:0009570
C1G42970.1	GO:0009941
C1G42970.1	GO:0009941
C1G42990.1	GO:0005634
C1G43000.1	GO:0005634
C1G43005.1	GO:0005634
C1G43010.1	GO:0005739
C1G43020.1	GO:0009507
C1G43040.1	GO:0005634
C1G43080.1	GO:0005576
C1G43090.1	GO:0005576
C1G43100.1	GO:0005576
C1G43130.1	GO:0005794
C1G43160.1	GO:0005634
C1G43170.1	GO:0005773
C1G43170.1	GO:0005829
C1G43170.1	GO:0022626
C1G43170.1	GO:0005730
C1G43170.1	GO:0005618
C1G43170.1	GO:0022626
C1G43170.1	GO:0022626
C1G43170.1	GO:0005774
C1G43170.1	GO:0022626
C1G43170.1	GO:0005730
C1G43170.1	GO:0005773
C1G43170.1	GO:0009506
C1G43170.1	GO:0022626
C1G43170.1	GO:0022626
C1G43170.1	GO:0005886
C1G43170.1	GO:0022626
C1G43170.1	GO:0005774
C1G43170.1	GO:0005737
C1G43170.1	GO:0005774
C1G43170.1	GO:0022626
C1G43170.1	GO:0016020
C1G43171.1	GO:0005634
C1G43190.1	GO:0005634
C1G43245.1	GO:0005634
C1G43260.1	GO:0005634
C1G43310.1	GO:0009507
C1G43330.1	GO:0005634
C1G43415.1	GO:0005634
C1G43560.1	GO:0009570
C1G43560.1	GO:0009570
C1G43560.1	GO:0009570
C1G43560.1	GO:0009570
C1G43560.1	GO:0009507
C1G43560.1	GO:0009507
C1G43560.1	GO:0009570
C1G43560.1	GO:0009570
C1G43560.1	GO:0009570
C1G43560.1	GO:0009570
C1G43580.1	GO:0009506
C1G43580.1	GO:0005739
C1G43600.1	GO:0005739
C1G43610.1	GO:0005739
C1G43620.1	GO:0005774
C1G43620.1	GO:0005773
C1G43620.1	GO:0005774
C1G43620.1	GO:0009845
C1G43620.1	GO:0005774
C1G43620.1	GO:0005773
C1G43620.1	GO:0009813
C1G43620.1	GO:0005634
C1G43640.1	GO:0005634
C1G43650.1	GO:0009507
C1G43666.1	GO:0005576
C1G43667.1	GO:0005576
C1G43670.1	GO:0005829
C1G43670.1	GO:0005737
C1G43690.1	GO:0005634
C1G43690.1	GO:0005829
C1G43700.1	GO:0005634
C1G43720.1	GO:0005739
C1G43722.1	GO:0005634
C1G43770.2	GO:0005634
C1G43780.1	GO:0005576
C1G43790.1	GO:0005634
C1G43800.1	GO:0009507
C1G43800.1	GO:0016020
C1G43810.1	GO:0009507
C1G43850.1	GO:0005634
C1G43860.1	GO:0005737
C1G43890.1	GO:0005886
C1G43900.1	GO:0005739
C1G43910.1	GO:0005886
C1G43910.1	GO:0009506
C1G43910.1	GO:0005794
C1G43950.1	GO:0005634
C1G43970.1	GO:0009507
C1G43980.1	GO:0005739
C1G44000.1	GO:0005739
C1G44010.1	GO:0005634
C1G44020.1	GO:0005634
C1G44030.1	GO:0005634
C1G44050.1	GO:0005576
C1G44080.1	GO:0005634
C1G44090.1	GO:0005737
C1G44100.1	GO:0005886
C1G44110.1	GO:0005634
C1G44120.1	GO:0005737
C1G44130.1	GO:0005576
C1G44130.1	GO:0005794
C1G44160.1	GO:0005737
C1G44170.1	GO:0005773
C1G44170.1	GO:0016020
C1G44170.1	GO:0005773
C1G44170.1	GO:0005794
C1G44170.1	GO:0009506
C1G44170.1	GO:0005737
C1G44180.1	GO:0009507
C1G44224.1	GO:0005576
C1G44318.1	GO:0009507
C1G44350.1	GO:0005576
C1G44414.1	GO:0005739
C1G44446.1	GO:0009507
C1G44478.1	GO:0005634
C1G44575.1	GO:0009535
C1G44575.1	GO:0009535
C1G44575.1	GO:0009535
C1G44575.1	GO:0009535
C1G44575.1	GO:0016020
C1G44575.1	GO:0009535
C1G44575.1	GO:0009507
C1G44575.1	GO:0009535
C1G44575.1	GO:0009534
C1G44575.1	GO:0009507
C1G44575.1	GO:0009534
C1G44575.1	GO:0009535
C1G44575.1	GO:0009535
C1G44575.1	GO:0009535
C1G44575.1	GO:0009534
C1G44575.1	GO:0009579
C1G44575.1	GO:0009507
C1G44575.1	GO:0009535
C1G44575.1	GO:0009534
C1G44608.1	GO:0005634
C1G44740.1	GO:0005739
C1G44780.1	GO:0005634
C1G44790.1	GO:0005829
C1G44790.1	GO:0005737
C1G44800.1	GO:0005739
C1G44810.1	GO:0005634
C1G44820.1	GO:0009507
C1G44830.1	GO:0005634
C1G44835.2	GO:0005829
C1G44835.2	GO:0005737
C1G44890.1	GO:0005739
C1G44900.1	GO:0005829
C1G44900.1	GO:0005634
C1G44910.1	GO:0005829
C1G44910.1	GO:0005886
C1G44920.1	GO:0009507
C1G44920.1	GO:0009507
C1G44940.2	GO:0005739
C1G44941.1	GO:0005739
C1G44960.1	GO:0005886
C1G44970.1	GO:0005576
C1G44980.1	GO:0005634
C1G45000.1	GO:0005730
C1G45000.1	GO:0005886
C1G45000.1	GO:0005634
C1G45000.1	GO:0005730
C1G45000.1	GO:0009506
C1G45000.1	GO:0005618
C1G45000.1	GO:0016020
C1G45015.1	GO:0005576
C1G45050.1	GO:0005634
C1G45063.1	GO:0005576
C1G45130.1	GO:0005576
C1G45145.1	GO:0005737
C1G45145.1	GO:0046686
C1G45145.1	GO:0005886
C1G45145.1	GO:0009506
C1G45150.1	GO:0005634
C1G45160.2	GO:0005634
C1G45163.1	GO:0005739
C1G45165.1	GO:0005739
C1G45180.1	GO:0005634
C1G45190.1	GO:0005576
C1G45191.1	GO:0005576
C1G45201.1	GO:0005773
C1G45201.1	GO:0005773
C1G45201.1	GO:0009507
C1G45201.1	GO:0016020
C1G45207.2	GO:0005886
C1G45207.2	GO:0005634
C1G45215.1	GO:0005576
C1G45221.1	GO:0005576
C1G45223.1	GO:0005576
C1G45229.1	GO:0005739
C1G45230.1	GO:0009507
C1G45230.1	GO:0009507
C1G45243.1	GO:0005576
C1G45248.5	GO:0005739
C1G45249.3	GO:0005634
C1G45332.1	GO:0005739
C1G45332.1	GO:0005524
C1G45332.1	GO:0005739
C1G45332.1	GO:0005524
C1G45403.1	GO:0005739
C1G45474.1	GO:0009535
C1G45474.1	GO:0009535
C1G45474.1	GO:0009507
C1G45474.1	GO:0009535
C1G45474.1	GO:0016020
C1G45474.1	GO:0009535
C1G45474.1	GO:0009535
C1G45474.1	GO:0009507
C1G45616.1	GO:0016020
C1G45688.1	GO:0005886
C1G45688.1	GO:0005886
C1G45976.1	GO:0005634
C1G46264.1	GO:0005634
C1G46336.1	GO:0005739
C1G46408.1	GO:0005634
C1G46480.1	GO:0005634
C1G46696.1	GO:0005737
C1G46768.1	GO:0005634
C1G46840.1	GO:0005634
C1G46912.1	GO:0005634
C1G46984.1	GO:0005634
C1G47056.1	GO:0005634
C1G47128.1	GO:0005773
C1G47128.1	GO:0005773
C1G47128.1	GO:0009507
C1G47128.1	GO:0048046
C1G47128.1	GO:0005773
C1G47128.1	GO:0005576
C1G47128.1	GO:0005773
C1G47128.1	GO:0009506
C1G47200.1	GO:0005829
C1G47200.1	GO:0005634
C1G47200.1	GO:0005886
C1G47220.1	GO:0005634
C1G47230.2	GO:0005634
C1G47240.1	GO:0005634
C1G47250.1	GO:0005829
C1G47250.1	GO:0009506
C1G47250.1	GO:0005886
C1G47250.1	GO:0005737
C1G47260.1	GO:0016020
C1G47260.1	GO:0005739
C1G47260.1	GO:0009651
C1G47260.1	GO:0005737
C1G47260.1	GO:0009651
C1G47260.1	GO:0009507
C1G47265.1	GO:0005739
C1G47270.1	GO:0005634
C1G47271.1	GO:0005739
C1G47278.2	GO:0005739
C1G47280.1	GO:0009507
C1G47310.1	GO:0009507
C1G47317.1	GO:0005576
C1G47330.1	GO:0005886
C1G47330.1	GO:0005886
C1G47330.1	GO:0005886
C1G47340.1	GO:0005634
C1G47370.1	GO:0005737
C1G47380.1	GO:0005829
C1G47380.1	GO:0005739
C1G47389.1	GO:0005739
C1G47390.1	GO:0005737
C1G47410.1	GO:0005739
C1G47420.1	GO:0005739
C1G47420.1	GO:0005634
C1G47450.1	GO:0005576
C1G47470.1	GO:0005576
C1G47480.1	GO:0005634
C1G47485.1	GO:0005739
C1G47490.1	GO:0005737
C1G47497.1	GO:0005634
C1G47500.1	GO:0005737
C1G47510.1	GO:0005737
C1G47530.1	GO:0005774
C1G47530.1	GO:0005886
C1G47530.1	GO:0005774
C1G47530.1	GO:0005774
C1G47540.2	GO:0005576
C1G47570.1	GO:0005634
C1G47578.1	GO:0009507
C1G47580.1	GO:0009507
C1G47600.1	GO:0005576
C1G47600.1	GO:0009651
C1G47600.1	GO:0009651
C1G47603.1	GO:0005634
C1G47610.1	GO:0005737
C1G47640.1	GO:0005739
C1G47640.1	GO:0005794
C1G47640.1	GO:0009507
C1G47655.1	GO:0005634
C1G47660.1	GO:0005576
C1G47670.1	GO:0005886
C1G47670.1	GO:0005886
C1G47670.1	GO:0005886
C1G47710.1	GO:0005576
C1G47720.1	GO:0009507
C1G47720.1	GO:0048046
C1G47730.1	GO:0005634
C1G47740.1	GO:0005737
C1G47750.1	GO:0005634
C1G47760.1	GO:0005634
C1G47765.1	GO:0005634
C1G47770.1	GO:0005739
C1G47780.1	GO:0005737
C1G47786.1	GO:0005737
C1G47790.1	GO:0005634
C1G47800.1	GO:0005634
C1G47810.1	GO:0005634
C1G47820.1	GO:0005634
C1G47830.1	GO:0005794
C1G47840.1	GO:0009507
C1G47870.1	GO:0005634
C1G47885.1	GO:0005739
C1G47900.1	GO:0005886
C1G47900.1	GO:0005737
C1G47915.1	GO:0005634
C1G47940.1	GO:0005634
C1G47960.1	GO:0005618
C1G47960.1	GO:0005576
C1G47980.1	GO:0005576
C1G47990.1	GO:0005737
C1G47990.1	GO:0016020
C1G48000.1	GO:0005634
C1G48010.1	GO:0005737
C1G48020.1	GO:0005576
C1G48030.1	GO:0046686
C1G48030.1	GO:0048046
C1G48030.1	GO:0005739
C1G48030.1	GO:0005739
C1G48030.1	GO:0005739
C1G48030.1	GO:0005524
C1G48030.1	GO:0005524
C1G48050.1	GO:0005634
C1G48060.1	GO:0005634
C1G48070.1	GO:0005739
C1G48090.1	GO:0009506
C1G48090.1	GO:0009507
C1G48095.1	GO:0005634
C1G48100.1	GO:0005576
C1G48110.1	GO:0005634
C1G48120.1	GO:0005634
C1G48130.1	GO:0005634
C1G48140.1	GO:0005576
C1G48145.1	GO:0005634
C1G48150.1	GO:0005634
C1G48160.1	GO:0005737
C1G48175.1	GO:0009507
C1G48180.1	GO:0009507
C1G48195.1	GO:0005634
C1G48200.1	GO:0009507
C1G48210.1	GO:0005886
C1G48210.1	GO:0005886
C1G48220.1	GO:0005886
C1G48230.1	GO:0005886
C1G48240.1	GO:0005886
C1G48240.1	GO:0005886
C1G48240.1	GO:0009506
C1G48240.1	GO:0009507
C1G48260.1	GO:0005886
C1G48270.1	GO:0005774
C1G48270.1	GO:0005794
C1G48270.1	GO:0005774
C1G48270.1	GO:0005774
C1G48270.1	GO:0005886
C1G48280.1	GO:0009507
C1G48310.1	GO:0005634
C1G48320.1	GO:0009507
C1G48325.1	GO:0005634
C1G48350.1	GO:0009570
C1G48350.1	GO:0009941
C1G48350.1	GO:0009570
C1G48350.1	GO:0009570
C1G48350.1	GO:0009941
C1G48350.1	GO:0009941
C1G48350.1	GO:0009507
C1G48350.1	GO:0009570
C1G48350.1	GO:0009507
C1G48350.1	GO:0009941
C1G48360.2	GO:0005634
C1G48370.1	GO:0005886
C1G48380.2	GO:0005634
C1G48390.1	GO:0005634
C1G48400.1	GO:0005634
C1G48405.1	GO:0005739
C1G48410.2	GO:0005737
C1G48420.1	GO:0009507
C1G48420.1	GO:0009507
C1G48420.1	GO:0046686
C1G48420.1	GO:0005829
C1G48430.1	GO:0005737
C1G48460.1	GO:0009941
C1G48460.1	GO:0009941
C1G48460.1	GO:0005739
C1G48460.1	GO:0009941
C1G48460.1	GO:0009941
C1G48460.1	GO:0009941
C1G48460.1	GO:0009941
C1G48460.1	GO:0009941
C1G48460.1	GO:0009941
